library,scale,query_01,query_02,query_03,query_04,query_05,query_06,query_07,query_08,query_09,query_10,query_11,query_12,query_13,query_14,query_15,query_16,query_17,query_18,query_19,query_20,query_21,query_22
dask,1,1.3160569667816162,0.1305990219116211,0.09411311149597168,0.06185460090637207,0.15480828285217285,0.027880191802978516,0.20649957656860352,0.19152498245239258,0.16852474212646484,0.11605238914489746,0.06270360946655273,0.07100987434387207,0.05424833297729492,0.10051393508911133,0.05127358436584473,0.0682070255279541,0.06504416465759277,0.11084365844726562,0.07074308395385742,0.11161637306213379,0.09454226493835449,0.05674028396606445
polars,1,15.790255069732666,3.0353548526763916,18.924316883087158,19.069908618927002,18.705498933792114,15.508044004440308,19.99524688720703,18.807690858840942,22.52696919441223,18.74368953704834,2.4336042404174805,18.307424068450928,3.8823890686035156,15.785903453826904,16.932459115982056,3.149369716644287,17.654874324798584,20.501402378082275,15.676362991333008,18.47292995452881,38.07005500793457,6.777363300323486
pandas,1,13.889028310775757,1.6921710968017578,16.660064697265625,17.545114994049072,19.997050523757935,13.030031681060791,18.615781784057617,15.810150623321533,17.79687786102295,15.737765312194824,1.3861408233642578,15.296365976333618,3.3109965324401855,12.362756490707397,13.315420627593994,1.8671166896820068,13.137553453445435,14.80996060371399,13.587754011154175,13.455660343170166,16.13259720802307,2.653336524963379
duckdb,1,0.4549543857574463,0.06468725204467773,0.1356794834136963,0.148665189743042,0.14001154899597168,0.05953240394592285,0.10832095146179199,0.10847783088684082,0.3424222469329834,0.21378254890441895,0.02506113052368164,0.185621976852417,0.22634649276733398,0.06668329238891602,0.08187103271484375,0.05433988571166992,0.1373767852783203,0.327390193939209,0.276170015335083,0.0980367660522461,0.3835561275482178,0.07147026062011719
